Timestamp,Age,Gender,City,Position,Years of experience,Level,Salary (EUR),Employment status,Сontract duration,Main language at work,Company size,Company type,Lost job due to the coronavirus outbreak,Age category,Years of experience category,Salary (EUR) category
26/11/2020 19:22:38,35.0,Male,Berlin,Consultant,16.0,Senior,100000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
26/11/2020 19:22:45,31.0,Male,Berlin,Software Engineer,8.0,Senior,80000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
26/11/2020 19:25:56,32.0,Male,Siegen,Software Engineer,13.0,Junior,48000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[10,20)","[20000,50000)"
26/11/2020 20:19:33,38.0,Male,Berlin,Software Engineer,15.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 20:19:38,29.0,Male,Berlin,Engineering Manager,9.0,Lead,85000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
26/11/2020 20:41:46,33.0,Male,Berlin,Backend Developer,13.0,Senior,110000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[100000,150000)"
26/11/2020 20:57:32,30.0,Male,Berlin,DevOps,7.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
26/11/2020 21:13:25,28.0,Male,Berlin,Fullstack Developer,6.0,Senior,75000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)","[5,10)","[50000,100000)"
26/11/2020 21:13:28,32.0,Male,Berlin,Senior Data Engineer,9.0,Senior,90000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[5,10)","[50000,100000)"
26/11/2020 21:19:48,39.0,Male,Berlin,Frontend Developer,10.0,Senior,85000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 21:22:59,31.0,Male,Minsk,Frontend Developer,6.0,Senior,110000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[5,10)","[100000,150000)"
26/11/2020 21:29:02,33.0,Male,Berlin,Software Engineer,10.0,Senior,110000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[100000,150000)"
26/11/2020 21:30:58,30.0,Male,Berlin,QA Engineer,8.0,Senior,68000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[5,10)","[50000,100000)"
26/11/2020 21:35:14,39.0,Female,Munich,DevOps,11.0,Lead,93000.0,Part-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 21:42:38,30.0,Female,Düsseldorf ,Analyst,2.0,Junior,45000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)",<5,"[20000,50000)"
26/11/2020 21:49:57,37.0,Male,Munich,Software Engineer,15.0,Senior,80000.0,Full-time employee,Unlimited contract,German,50-100,Consulting / Agency,Yes,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 21:50:13,42.0,Male,Berlin,Software Engineer,20.0,Senior,65000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[40,50)","[20,30)","[50000,100000)"
26/11/2020 22:09:35,28.0,Male,Munich,IT Manager,6.0,Middle,65000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
26/11/2020 22:35:44,31.0,Male,Nuremberg,QA Engineer,9.0,Middle,60000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
26/11/2020 22:41:33,20.0,Male,Berlin,Mobile Developer,5.0,Lead,240000.0,Full-time employee,Unlimited contract,English,1000+,Product,Yes,"[20,30)","[5,10)",>=200000
26/11/2020 22:44:06,34.0,Female,Berlin,QA Engineer,11.0,Senior,60000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 23:22:43,38.0,Male,Berlin,Head of IT ,15.0,Head,80000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 23:26:02,35.0,Male,Berlin,Engineering Manager,20.0,Lead,85000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[20,30)","[50000,100000)"
26/11/2020 23:34:45,31.0,Male,Munich,Software Engineer,14.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 23:40:18,37.0,Male,Berlin,Software Engineer,11.0,Senior,73000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
26/11/2020 23:45:20,37.0,Male,Berlin,Backend Developer,12.0,Lead,90000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 00:02:27,34.0,Male,Berlin,Mobile Developer,9.0,Senior,80000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 00:29:36,25.0,Male,Marseille,Data Scientist,1.0,Junior,42000.0,Full-time employee,Unlimited contract,English,up to 10,Startup,No,"[20,30)",<5,"[20000,50000)"
27/11/2020 00:33:53,42.0,Male,Friedrichshafen,Software Engineer,20.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[20,30)","[50000,100000)"
27/11/2020 00:35:10,35.0,Female,Berlin,Product Manager,13.0,Senior,85000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 06:57:33,37.0,Male,Berlin,QA Engineer,8.0,Middle,54000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 08:08:17,33.0,Female,Berlin,Data Scientist,8.0,Senior,77000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 09:50:36,26.0,Female,Moscow,Frontend Developer,6.0,Senior,33000.0,Full-time employee,Unlimited contract,Other,100-1000,Product,No,"[20,30)","[5,10)","[20000,50000)"
27/11/2020 10:25:49,46.0,Male,Stuttgart,Software Engineer,13.0,Middle,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
27/11/2020 10:43:49,30.0,Male,Berlin,DevOps,11.0,Senior,80000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 11:04:39,34.0,Male,Berlin,Lead Software Developer,13.0,Lead,65000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 11:09:58,35.0,Male,Berlin,Software Engineer,15.0,Senior,85000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 11:44:47,27.0,Male,Berlin,Backend Developer,4.0,Senior,70000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 11:46:07,31.0,Male,Berlin,Software Engineer,7.0,Lead,80000.0,Full-time employee,Unlimited contract,English,1000+,Product,Yes,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 11:53:47,24.0,Male,Berlin,Software Engineer,2.0,Junior,60000.0,Full-time employee,Unlimited contract,German,up to 10,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 12:01:25,28.0,Male,Berlin,Data Engineer,7.0,Senior,90000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
27/11/2020 12:03:55,42.0,Male,Berlin,Backend Developer,18.0,Middle,53000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[40,50)","[10,20)","[50000,100000)"
27/11/2020 12:05:25,27.0,Male,Berlin,Data Scientist,5.0,Middle,55000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[20,30)","[5,10)","[50000,100000)"
27/11/2020 12:16:02,30.0,Male,Hannover,Software Engineer,5.0,Middle,45000.0,Full-time employee,Unlimited contract,English,up to 10,Startup,No,"[30,40)","[5,10)","[20000,50000)"
27/11/2020 12:20:51,,Male,Berlin,data engineer,11.0,Middle,68000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,Unknown,"[10,20)","[50000,100000)"
27/11/2020 12:26:33,26.0,Male,Berlin,Software Engineer,2.0,Middle,58000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 12:30:01,37.0,Male,Walldorf,ML Engineer,15.0,Lead,80000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 12:33:03,,Male,Hamburg,Software Engineer,12.0,Senior,80000.0,Self-employed (freelancer),Temporary contract,German,Unknown,Consulting / Agency,No,Unknown,"[10,20)","[50000,100000)"
27/11/2020 12:42:00,39.0,Male,Munich,Software Engineer,8.0,Senior,130000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[100000,150000)"
27/11/2020 12:44:12,26.0,Female,Berlin,Tech recruiting,2.5,Middle,40000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[20000,50000)"
27/11/2020 12:53:07,30.0,Male,Hamburg,Data Scientist,5.0,Head,80000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 12:56:27,44.0,Male,Frankfurt,Software Engineer,10.0,Senior,75000.0,Full-time employee,Unlimited contract,Other,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
27/11/2020 13:02:41,26.0,Male,Munich,ML Engineer,5.0,Senior,180000.0,Self-employed (freelancer),Temporary contract,German,up to 10,Consulting / Agency,No,"[20,30)","[5,10)","[150000,200000)"
27/11/2020 13:02:57,30.0,Male,Munich,Software Engineer,10.0,Senior,151872.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[10,20)","[150000,200000)"
27/11/2020 13:12:14,26.0,Male,Eindhoven,ML Engineer,3.0,Middle,48000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[20000,50000)"
27/11/2020 13:21:26,25.0,Female,Munich,ML Engineer,1.0,Junior,57000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 13:24:29,34.0,Male,France,Data Scientist,11.0,Senior,80000.0,Full-time employee,Unlimited contract,Other,1000+,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 13:31:20,38.0,Female,Regensburg,ML Engineer,3.0,Middle,65000.0,Full-time employee,Temporary contract,German,1000+,Product,Yes,"[30,40)",<5,"[50000,100000)"
27/11/2020 13:38:23,40.0,Male,Berlin,Product Manager,13.0,Head,90000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
27/11/2020 13:41:01,28.0,Male,Frankfurt,Mobile Developer,5.0,Senior,50000.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
27/11/2020 13:47:57,29.0,Female,Berlin,Data Scientist,2.0,Junior,52000.0,Full-time employee,Unlimited contract,German,up to 10,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 14:08:28,30.0,Female,Berlin,ML Engineer,5.0,Middle,51000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 14:14:20,28.0,Male,"Warsaw, Poland",Software Engineer,6.0,Middle,52800.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
27/11/2020 14:34:16,,Female,Berlin,Data Scientist,1.0,Junior,55000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,Unknown,<5,"[50000,100000)"
27/11/2020 14:43:39,42.0,Male,Berlin,Software Engineer,12.0,Lead,95000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
27/11/2020 14:45:29,27.0,Male,Berlin,ML Engineer,5.0,Senior,70000.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"[20,30)","[5,10)","[50000,100000)"
27/11/2020 14:52:02,29.0,Male,Munich,Data Scientist,4.0,Middle,61500.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 14:54:00,29.0,Male,Munich,Software Engineer,4.0,Middle,78000.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 15:26:10,27.0,Female,Berlin,Backend Developer,1.0,Junior,42000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[20,30)",<5,"[20000,50000)"
27/11/2020 15:28:36,36.0,Male,Berlin,CTO,15.0,Other,150000.0,Full-time employee,Unlimited contract,German,100-1000,Other,No,"[30,40)","[10,20)","[150000,200000)"
27/11/2020 15:31:37,37.0,Male,Munich,Software Engineer,14.0,Head,84000.0,Full-time employee,Unlimited contract,English,up to 10,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 15:49:51,31.0,Male,Amsterdam,Data Scientist,10.0,Lead,100000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[100000,150000)"
27/11/2020 15:57:34,35.0,Male,Berlin,Data Analyst,5.0,Middle,49000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[20000,50000)"
27/11/2020 16:22:55,27.0,Male,Berlin,Data Scientist,4.0,Junior,60000.0,Full-time employee,Temporary contract,English,50-100,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 16:43:00,29.0,Male,Munich,Data Analyst ,6.0,Middle,68000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
27/11/2020 17:18:20,36.0,Male,Berlin,Backend Developer,5.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 17:21:50,33.0,Male,Munich,Backend Developer,10.0,Senior,70000.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 17:38:58,42.0,Male,Berlin,Software Engineer,12.0,Lead,95000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
27/11/2020 17:46:19,32.0,Female,Berlin,BI Analyst ,1.0,Junior,48000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)",<5,"[20000,50000)"
27/11/2020 17:47:59,30.0,Male,Berlin,Software Engineer,10.0,Lead,115000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[30,40)","[10,20)","[100000,150000)"
27/11/2020 18:13:16,29.0,Female,Berlin,Software Engineer,4.0,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 18:27:25,23.0,Male,Munich,ML Engineer,1.0,Junior,49000.0,Full-time employee,Unlimited contract,English,100-1000,Product,Yes,"[20,30)",<5,"[20000,50000)"
27/11/2020 19:08:08,35.0,Female,Berlin,Frontend Developer,2.0,Junior,40000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)",<5,"[20000,50000)"
27/11/2020 19:13:30,36.0,Male,Frankfurt,Software Engineer,14.0,Senior,81500.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 19:45:57,34.0,Male,Berlin,BI Developer / Data Engineer,10.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 19:50:24,34.0,Male,Berlin,DevOps,12.0,Lead,94000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 20:17:35,31.0,Male,Munich,ML Engineer,4.0,Senior,100000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)",<5,"[100000,150000)"
27/11/2020 20:41:17,34.0,Female,Berlin,QA Engineer,7.0,Senior,55000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 20:47:20,31.0,Male,Munich,Data Scientist,,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)",Unknown,"[50000,100000)"
27/11/2020 21:00:34,33.0,Male,Munich,Frontend Developer,14.0,Senior,80000.0,Full-time employee,Unlimited contract,German,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 21:29:14,33.0,Male,Frankfurt,Software Engineer,8.0,Senior,67000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 21:35:38,33.0,Male,Munich,Backend Developer,12.0,Middle,56000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
27/11/2020 21:36:09,29.0,Male,Milan,Data Scientist,3.0,Middle,32000.0,Full-time employee,Unlimited contract,Unknown,10-50,Startup,No,"[20,30)",<5,"[20000,50000)"
27/11/2020 21:45:12,44.0,Female,Berlin,ML Engineer,13.0,Junior,45000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[40,50)","[10,20)","[20000,50000)"
27/11/2020 22:14:52,31.0,Male,Berlin,Backend Developer,5.0,Senior,77000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
27/11/2020 22:20:22,26.0,Male,Berlin,Data Scientist,2.0,Junior,55000.0,Full-time employee,Unlimited contract,English,1000+,Unknown,No,"[20,30)",<5,"[50000,100000)"
27/11/2020 22:35:06,42.0,Male,Berlin,Software Engineer,12.0,Lead,95000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
28/11/2020 05:36:11,27.0,Male,Hamburg,Backend Developer,3.0,Middle,10001.0,Part-time employee,Temporary contract,English,10-50,Consulting / Agency,No,"[20,30)",<5,<20000
28/11/2020 07:10:16,33.0,Male,Berlin,Product Manager,5.0,Middle,70000.0,Full-time employee,Temporary contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
28/11/2020 08:39:21,33.0,Male,Heilbronn,Senior Scrum Master (RTE),7.0,Lead,90000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
28/11/2020 10:53:43,36.0,Male,Frankfurt,QA Engineer,9.0,Senior,64000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
28/11/2020 12:31:36,31.0,Male,Berlin,Backend Developer,9.0,Senior,67473.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
28/11/2020 12:42:48,42.0,Male,Berlin,Software Engineer,12.0,Lead,95000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
28/11/2020 13:49:27,30.0,Male,Berlin,Head of BI,7.0,Head,100000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[100000,150000)"
28/11/2020 14:13:25,32.0,Female,Berlin,QA Engineer,10.0,Lead,65000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
28/11/2020 17:56:48,34.0,Male,Berlin,Software Engineer,16.0,Lead,91000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[10,20)","[50000,100000)"
28/11/2020 19:20:34,35.0,Male,Berlin,Data Scientist,15.0,Middle,60000.0,Full-time employee,Temporary contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
28/11/2020 19:42:06,33.0,Male,Munich,SRE,10.0,Senior,79000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
28/11/2020 20:21:28,39.0,Male,Düsseldorf ,Technical project manager,12.0,Senior,65000.0,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
28/11/2020 20:23:28,39.0,Female,Stuttgart ,Project manager ,13.0,Senior,108000.0,Full-time employee,Unlimited contract,German,1000+,Other,No,"[30,40)","[10,20)","[100000,150000)"
28/11/2020 21:02:40,25.0,Female,Berlin,support engineer,2.0,Middle,45000.0,Full-time employee,Unlimited contract,English,1000+,Startup,Yes,"[20,30)",<5,"[20000,50000)"
28/11/2020 22:07:47,34.0,Male,Munich,Frontend Developer,4.0,Middle,66000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)",<5,"[50000,100000)"
