Timestamp,Age,Gender,City,Level,Position,Years of experience,Main technology or programming language,Salary (EUR),Main language at work,Company size,Company type,Сontract duration,Age category,Years of experience category,Salary (EUR) category
25/12/2019 19:29:08,30.0,Male,Minsk,Senior,QA,9,Ruby,50000.0,Other,100-1000,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
25/12/2019 23:02:59,37.0,Male,Frankfurt,Junior,Embedded Developer,2,C/C++,45000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[20000,50000)"
26/12/2019 00:57:58,32.0,Male,Munich,Senior,Business Analyst,9,Java,70000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
26/12/2019 16:13:48,31.0,Male,Hamburg,Middle,Backend Developer,11,Java,65000.0,German,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
27/12/2019 23:28:46,38.0,Male,Amsterdam,Senior,DevOps,5,Not Relevant,100000.0,English,100-1000,Product,Temporary contract,"[30,40)","[5,10)","[100000,150000)"
27/12/2019 23:30:23,30.0,Male,Berlin,Unknown,Manager,10,Java,83000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
28/12/2019 06:39:31,50.0,Male,Frankfurt,Senior,Manager,28,Not Relevant,110000.0,English,1000+,Consulting / Agency,Temporary contract,"[50,60)","[20,30)","[100000,150000)"
28/12/2019 06:39:36,50.0,Male,Frankfurt,Senior,Manager,28,Not Relevant,110000.0,English,1000+,Consulting / Agency,Temporary contract,"[50,60)","[20,30)","[100000,150000)"
28/12/2019 10:18:58,33.0,Male,Amsterdam,Middle,Fullstack Developer,4,Go,62000.0,English,100-1000,Product,Temporary contract,"[30,40)",<5,"[50000,100000)"
28/12/2019 22:31:55,36.0,Male,Munich,Middle,DevOps,4,AWS,60000.0,English,10-50,Product,Temporary contract,"[30,40)",<5,"[50000,100000)"
28/12/2019 23:09:36,28.0,Male,Munich,Senior,Frontend Developer,10,Javascript / Typescript,95000.0,English,1000+,Product,Unlimited contract,"[20,30)","[10,20)","[50000,100000)"
29/12/2019 01:56:56,33.0,Male,Amsterdam,Middle,Researcher,8,Not Relevant,50000.0,English,1000+,Other,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
29/12/2019 16:04:33,44.0,Female,Munich,Middle,SAP Consultant,6,ABAP,68000.0,German,10-50,Consulting / Agency,Unlimited contract,"[40,50)","[5,10)","[50000,100000)"
30/12/2019 08:48:42,35.0,Male,Nuremberg,Middle,Fullstack Developer,9,.NET,66000.0,German,50-100,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
30/12/2019 11:46:26,35.0,Male,Amsterdam,Senior,DevOps,12,Azure,67800.0,English,50-100,Consulting / Agency,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
31/12/2019 19:58:17,36.0,Male,Berlin,Senior,Mobile Developer,14,Kotlin,83000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
01/01/2020 16:52:48,,Male,Berlin,Senior,Backend Developer,7,Java,70000.0,German,100-1000,Consulting / Agency,Temporary contract,Unknown,"[5,10)","[50000,100000)"
02/01/2020 08:48:00,34.0,Male,Cologne,Senior,Desktop,13,C/C++,70000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
02/01/2020 14:56:25,29.0,Male,Berlin,Middle,QA,7,Not Relevant,42000.0,English,100-1000,Consulting / Agency,Temporary contract,"[20,30)","[5,10)","[20000,50000)"
02/01/2020 20:21:33,33.0,Female,Berlin,Junior,Business Analyst,1,PostgreSQL,32000.0,English,1000+,Startup,Temporary contract,"[30,40)",<5,"[20000,50000)"
03/01/2020 09:54:07,31.0,Male,Munich,Unknown,DevOps,8,AWS,80000.0,English,Unknown,Unknown,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
03/01/2020 11:40:59,37.0,Male,Utrecht,Middle,Product manager,17,Java,71000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
03/01/2020 15:01:40,26.0,Female,Amsterdam,Middle,Backend Developer,4,Java,52800.0,English,1000+,Other,Unlimited contract,"[20,30)",<5,"[50000,100000)"
03/01/2020 19:02:44,33.0,Male,Amsterdam,Senior,Frontend Developer,10,Javascript / Typescript,87000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
04/01/2020 14:45:55,28.0,Male,Moscow,Lead,Frontend Developer,5,Javascript / Typescript,54000.0,Other,100-1000,Product,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
04/01/2020 15:50:54,27.0,Male,Berlin,Senior,Data Scientist,5,SAS,73300.0,English,1000+,Consulting / Agency,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
04/01/2020 16:02:23,30.0,Male,Amsterdam,Senior,Data Engineer,14,Not Relevant,100000.0,English,1000+,Startup,Temporary contract,"[30,40)","[10,20)","[100000,150000)"
06/01/2020 09:57:49,46.0,Male,Munich,Lead,SRE,20,Openstack,70000.0,English,1000+,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
06/01/2020 12:49:44,41.0,Male,Munich,Senior,Backend Developer,19,.NET,73200.0,English,1000+,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
06/01/2020 12:53:12,41.0,Male,Kiev,Senior,Backend Developer,19,.NET,45000.0,Other,50-100,Product,Unlimited contract,"[40,50)","[10,20)","[20000,50000)"
06/01/2020 13:15:50,32.0,Female,Amsterdam,Senior,Business Analyst,7,Not Relevant,74900.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
07/01/2020 09:23:01,30.0,Male,Amsterdam,Senior,Backend Developer,10,Python,71000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
07/01/2020 10:08:18,28.0,Male,Amsterdam,Senior,Security Engineer,7,Not Relevant,72000.0,English,1000+,Other,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
07/01/2020 16:52:43,42.0,Male,Munich,Senior,Manager,9,Not Relevant,68000.0,English,1000+,Product,Unlimited contract,"[40,50)","[5,10)","[50000,100000)"
08/01/2020 11:18:41,33.0,Male,Berlin,Senior,Software Architect,15,Javascript / Typescript,100000.0,English,1000+,Product,Temporary contract,"[30,40)","[10,20)","[100000,150000)"
08/01/2020 22:20:08,32.0,Male,Frankfurt,Middle,Fullstack Developer,5,Java,63000.0,German,1000+,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
